reviewerID	asin	overall	label	reviewTime	reviewText
13872	71	3.0	1	2013-03-25	Ate here for brunch with my family. Cool little restaurant. Make a reservation! Seating is pretty small. Brunch portions were tiny but enough to share for 7 people. I had the champorado. That seems to be the only vegetarian safe item on the menu. It was really delicious. Chocolate, coconut milk, sweet, but not too sweet. I also had some garlic fried rice but I think it was cooked in meat, yuck. For omnivores and foodies, this is a culinary delight. Bottomless mimosas keep the party going. They also serve coconut water from the young coconut itself! Too bad that they waste the meat! I definitely like the decor of the restaurant, modern, clean, but not cramped. Staff was friendly and helpful. We were pretty loud but no one gave us a hard time, heehee! Oh and jamz!!!!! Their music was off the chain yo.
13873	71	3.0	1	2013-03-25	i took my husband and friend to Pig and Khao last weekend because I enjoyed the first time I went there.  My husband is not as adventurous with food so we ordered the grilled sirloin.  The dish came and it was really rare, so we asked the waiter if they can put it on the grill for a few minutes.  the waiter instantly told us that that is they way the check cooks it and the chef will refuse to cook it for us without even asking the chef.  Considering that was the only dish on the menu that my husband can eat, I really believe they should have cooked the grilled sirloin according to the customer's preference since we are paying for it.  But the restaurant didn't budge and my husband ended up eating just rice.... what a let down also the music is too loud and there isn't enough ventilation!   Being that this is a new restaurant and they got 2 stars in NY times, if they keep up with this arrogance, i really honestly believe they will lose a lot of customers in the long run....
13874	71	2.0	1	2013-03-23	I hate to have to write this review but after my experience last night I'm left with no choice. Note: this is not a review of the food. As big Fatty Crew fans, my boyfriend and I were super excited to try Pig and Khao. We arrived at 6:05 (20 minutes late for our 5:45 reservation) and apologized for our tardiness. The male host informed us that he had marked us as a no-show and given our table to a walk-in. Understandable. Our bad for being late. As he's trying to figure out what to do with us a blonde woman appears and rudely tells us the restaurant's policy is to hold reservations for 15 minutes and since they had already given our table away there was no way we'd be able to eat there that night. But there's 3 empty tables I point out. All reserved. Ok, what about the bar? No, it's full. We can wait. We're all booked for tonight. Suggestion to future diners: DON'T BE LATE! Never in 8 years of living in NYC have I been flat out turned away by a restaurant. I'd love to give Pig and Khao another chance but this experience left a really bad taste in my mouth. So across the street we went to Yunnan Kitchen. And what lovely service we received!
13875	71	2.0	1	2013-03-22	"Pig and Khao, how I wish I could love you.  Why such a bad rating for such an amazing restaurant?  Service, Service, SERVICE.  It all started off so great, I arrive before the girlfriend and immediately grab the happy hour special, $1 PBR.  Sweet.  As we're seated because we're early the host puts us in a better table, saying we may have to move if we're not finished by 8.  No big deal, we had plenty of time to eat provided the service was up to snuff.  And of course there is no reason to believe it's not going to be fast since the restaurant was fairly empty. To start off, the waiter is kind enough to honor another PBR happy hour special a minute after 7:00 nice!  We place our order for the Sisig, khao soi, and whole fried fish.  And then the wait begins.  A table to our right is seated after us after about 5 minutes.  They place their order and their order quickly comes out.  Strange......we wait and wait some more.  They finish their sisig and we still have nothing.  Table to our left was seated meanwhile places an order and bada bing, their dish comes out and we have nothing.  Now simmering in anger, I flag down the waiter as he seats another table near us, asking where's our order.  He's shocked that nothing has come out.  He scampers off to the computer and literally a few seconds later, I hear the chef shout out ""Fire a fish"", shaking my head I knew that was ours.  We then receive a pig skin ""on the house"".  Within 5 minutes our sisig arrives and finally the food starts to come to our table.  Gee that only took 35 minutes AFTER we ordered. Yeah, they forgot about us with nary an apology.  There wasn't an apology until the end of the meal when I questioned why we didn't receive our order to which he attributed it to a ""ticket error"".  Whether that was truthful or not, it was at least plausible but I was still not very happy.   The food was amazingly good.  I enjoyed the sisig, whole fried fish, and the khao soi immensely as everything was well seasoned, flavorful, and literally not a single complaint about any of the dishes, well except the ""on the house"" pig skins as we didn't touch those damn things other than the first piece.  Needless to say, I won't be back at Pig and Khao for their lousy service even though I wish I could because the food was great."
13876	71	3.0	1	2013-03-21	Filipino fusion food. Sounds interesting, right? Not something you hear everyday. Filipino food in general isn't a popular cuisine, even in the melting pot that is New York City. It's hard to make a big pig's foot or bowl of chicken adobo look classy, though Chef Leah Cohen may have done it with her modern approach to Southeast Asian fusion. Myself and four others arrived on St. Patty's Day without a reservation. The door swung open, our ears were met with the sound of 90's rap. It seemed only appropriate given its location in the LES. The dining room/semi-open kitchen were small and busy, packing a forty-five minute wait. Not necessarily a bad thing, unless it was a rainy winter night and the only available seating was on the patio, as was the case for us. A busboy was kind enough to wipe the table and chairs off for us. A perfect time for us to sample the drink selection. I'm no beer drinker and I've never had a Michelada, but after two, I was hooked. I never knew I possessed a spot within beer's reach, but the tangy, savory, barely beer-tasting cocktail definitely hit it. Time passed quickly and when our table was called, hunger had more than set in. I'll admit, we may have gotten a little carried away. Our order went as follows: 3 Chicharron 3 Quail Adobo 2 Crispy Pata 3 Sizzling Sisig 1 Grilled Curry Lamb Ribs 2 Khao Soi 1 Special Dessert upon request The Chicharron were crunchy yet light and fluffy all at once--  as if that's even possible. I wish the coconut vinegar had been sharper; fried food needs acid to cut through the richness. The Quail Adobo was interesting. I didn't love it, but I didn't hate it. A small dish of breaded and fried dark meat quarters smothered in a sort of adobo-ish sauce. There was a sweet, almost creamy addition to the traditional soy and vinegar based sauce, though the menu makes no mention of one. I was intrigued and unable to pinpoint the exact flavor, though butter sounds about right as it would allow the sauce to coat the meat as it did. The size of the meat and frailty of the bones wore their welcome quickly. I found myself wishing it were a huge pork rib or chicken drumstick. The breading was more like a light dusting of rice flour; and added a nice little crunch; a texture traditional adobo lacks. The Crispy Pata was a whole lot of succulent, fried, fatty, salty, delicious knuckle of pig, already deboned, sliced,and fanned. Textures were at play here: boiled fork-tender, well seasoned meat and slightly thick crackly-fried skin. The Sizzling Sisig-- a blistering cast iron platter of cubed pork head with a raw egg, cilantro and sliced chili over top-- stole the show. Before eating, we swirled everything with a chopstick; allowing the egg to cook lightly from the residual heat of the platter. The egg added a silky contrast while vinegar-- the only obvious remaining addition-- completed the dish. The Grilled Lamb Ribs were good, at best, and the portion size was nice. The various elements of the dish: the lamb, pickled beets and whole wheat roti chapati were all well executed; but as a whole, the dish felt uninventive and, well...boring in comparison to the other dishes. Khao Soi was a soup full of both boiled and deep fried egg noodles, lumps of chicken breast and mustard greens. The deeply vibrant orange soup had intense curry flavor and a good amount of heat, all perfectly infused into a creamy coconut milk broth. Also a good sized portion; suited for sharing as a first course. In all fairness, this dish arrived to the table close to last; at which point I was beyond full. Had I paced myself better, I may have been moved by this dish. The Thai Tea Ice Cream Sandwich was not featured on the menu and should be. Thai iced tea ice cream is an amazing concept; one I have never thought of nor seen before. (Probably indicative of how often I try new ice cream flavors.) The Chinese donuts were dry, a little tough (maybe due to temperature) and made the dish difficult to eat. Perhaps just a plating issue. Simple Filipino fare was certainly transformed into a slightly more refined version of itself and, in some ways, I appreciate Chef Cohen's twist on old recipes. However, I learned I must be somewhat of a purist at heart; and apparently more so when it comes to the food of my people. I only miss the truest versions of these dishes now more than ever. I'd recommend Pig & Khao and especially to those looking for a flavorfully fun (and hip) twist on classic Southeast Asian cuisine. Just don't expect what grandma used to make.
13877	71	4.0	1	2013-03-20	This place was sick!  Went last week with the wife and friends, and P&K did not disappoint.  From the $1 beer to curry, to the pork, everything was done nicely. But here's the secret, the lamb ribs are actually the best dish!!!  Especially for leftovers!! So run to this place now, before all the New York Times readers hog up all the reservations!
13878	71	4.0	1	2013-03-20	Very impressed.  Delicious food, friendly service, and a fun atmosphere.  Definitely not for a vegetarian.  The smell of roasted pork hit us the moment we walked in the door which is always a good sign.  The three of us had problems narrowing down our dish choice and our waiter was very helpful with recs, and how much food we should actually order.   We got the red rice which was probably my favorite dish of the night.  Great flavor, pretty complex, and just a little bit of spice.  The Khao Soi noodles were also great.  The sauce was really flavorful, and once the noodles were gone I sopped up the rest with my coconut rice.  The other two dishes we got (quail, and the lamb) were good, but I wouldn't say outstanding.  The flavors were just a little bland and uninteresting, especially on the quail.   For dessert we got the banana fritters with salted caramel ice cream.  I was full, but managed to eat two pieces of this dipped in the delicious ice cream.  I'd highly recommend it.   Overall, a great meal, and I will be back.
13879	71	4.0	1	2013-03-20	Anytime is a great time for Filipino Food. Throw in a Mimosa and you have a great Filipino Brunch! I wanted to step out of the ordinary brunch menu of scrambled eggs and French Toast. Pig & Khao offers a lot of Filipino favorites such as Longonissa, Sizzling Sisig and even Champorado with BACON. They also have Sizzling Corned beef Hash, Grilled Pork Jowl and Green Mango Salad to name a few. You can scope out the whole Brunch Menu here: pigandkhao.com/wp-conten… I stayed loyal to my heritage and ordered some Sizzling Sisig. Anywhere I go, I always try the sisig. I've been to a place in Brooklyn that served it in a bowl. Basically a bowl full of grease. I wasn't really pleased. This place does it very well and it comes to you piping hot. You have the choice on breaking the egg and mixing it all in. I've seen others let the yolk cook a bit through. I just mix it all in. Squeeze some lime and your good to go. I also got the Grilled Pork Jowl which consists of watermelon, chicharron, toasted rice, chili-lime fish sauce and some herbs. This was pretty tasty and all the elements went well together. I let the chicharron sit in the fish sauce for a bit to soak up all the flavor. The dish was a perfect blend of sweet, salty and had lots of layers of flavor. Brunch isn't complete without a Mimoas. Pig and Khao offers FOUR different kinds to choose from. You can get OJ, Lychee, Watermelon and Mango. Can't make up your mind? Try all 4. Mimosas run $8 a glass, but you can get BOTTOMLESS MIMOSAS for $15. That's a sweet deal! All in all the meal was very good. My only drawback was that the entrees didn't include rice. It will cost $3-4 for a small bowl of rice. It's not a big deal, but when you go to other Filipino restaurants it's included. The staff was very attentive and on point. My glass of Mimosa was never empty. Average brunch for two people at this place would cost you $60, it's a bit expensive, but the Bottomless Mimosas makes it all worth it.
5630	71	4.0	1	2013-03-18	Good food, fast service. There's a little bar area and waiting area by the entrance. Open kitchen in the middle with a few counter seats. We started off with the green mango salad. It's pretty vinegary, which is how I like it. I wish they would have incorporated the chicken into it somehow, rather than just laying it on top. Next up was the crispy red curry rice salad. This comes with lettuce to serve as a wrap. The bf really liked this. We ended with the sizzling sisig (pig head). The waitress highly recommended this and said it often sells out. It comes in a sizzling cast iron with an egg in the middle. I guess it's their version of eggs and bacon? Pretty good, though you should be aware it's a bit fatty. We also got a side of yummy coconut rice, which was soft and slightly coconut flavored. The bf is already planning to come back and take advantage of the self serve bottomless draft for $15.
13880	71	2.0	1	2013-03-16	Too expensive for small portions.  Was seated promptly.  In Manhattan but not very conveniently located, is somewhat far from subway lines and stops.  Menu is a combination of Filipino, Thai, Indian.  I went for Filipino food but found relatively few filipino dishes. Recommend Grill 21 instead, or Cafe 81 if and when it opens again after the hurricane.
13881	71	2.0	1	2013-03-15	"Service (skip this if you don't want to read a rant): Came here on a Friday night with a friend and while we didn't expect to be seated right away, we didn't expect the est. wait time to be 1.5hrs either. It wasn't a big deal though, so we put our name down and wandered around the neighborhood scoping out other options. About a hour passed and we decided to call to check on availability. The worker who picked up said the most ridiculous thing ever-- ""Well, you put your name down at around 7:30, and it's only been a hr, so maybe in another half hour."" EXCUSE ME?! Since when did est. time trump availability?! At this point, we were not happy with the service and decided to head to Chinatown for some actual Asian food. Suddenly, we get a text saying there is a table available for us now. Fine. Can't argue with a starving stomach. We walked in to see not one, but FIVE empty tables. RIDICULOUS. We had to wait a hr when they had FIVE freaking empty tables. And then what you ask? They seat us in the worst table possible. Right by the bathroom. All the way in the back. In a corner. We felt like victims ....of clientele profiling? What? Did we not look hip enough? Did they not expect to serve Asian food to Asians? *SHRUG* Fast forward to the food: Chicharron - Don't bother. You get better from the packaged ones at the corner bodega. Green Mango Salad - I am a fan of Thai Mango Salad. And I am a fan of fish sauce. But this salad was swimming in fish sauce and lime juice that were not evenly mixed together. It just didn't blend. And I'm not saying the ingredients they used don't go well together--they do, but just not in this case. I don't know what went wrong, but it did. Overly salted and the chicken tastes like a poor rendition of the grilled chicken you get at Viet restaurants. Grilled Pork Jowl - Wait, what? I thought I was eating the Mango Salad again. The flavors are too similar. If you HAD to order one, I guess go with this one. Also overly salted. Quail Adobo -  The flavor is not bad, but the batter just didn't work well with the quail. For a tiny poultry, the batter definitely overpowered the quail. Mussels - The best tasting item of the night came from this dish. The montao. Pretty sad that their best tasting item is a piece of bun. All in all, none of the dishes were terrible, but nothing was good either. Except for the bun. Would I come back? No. Would I recommend? No."
13882	71	2.0	1	2013-03-14	"Came here a while back... First off, the positives...  the menu is simple and wait staff were willing to explain any thing you needed to know.  Some stuff are spicy so be sure to ask if that is not your thing.  The drinks were great.  There were a good amt of selections so if you are adventurous, this is your spot. If you enjoy cheap beer, be sure to check that out too!  The weekdays were so crowded and I am sure it is because of the inexpensive beer prices.   Now...the food - that requires literally maybe 1000 words to discuss...I went with friends who knows the ""origins"" of all these dishes. Let's just say in shorter words that it was not up to par based on their standards/background.  I do not like to criticize 'fusion' or food genres that may have gone through transformations of some sort.  I believe that all restauranteurs/chefs have the right and freedom to bring to the public any sort of food however they like.  So that's that for the food part.   People were waiting over an hour for seats.  This place is SUPER BUSY... esp on Tuesday nights.  Guess that is what a top chef owner will bring!  Meanwhile, noticing the other reviews, this place has had excellent feedback. Now, the more important details that I really have to offer is that aside from the tight squeeze (which is ok for the LES atmosphere), I had a situation with them.  I called in advance because of a disability requirement that needed extra space.  On the phone, I wanted to explain that the space was required but the person on the phone said to just show up and that it will be fine.  I trusted that they would accommodate my request. Needless to say, when I showed up, not only was my request ignored entirely but the staff made it sound as if my request was not even a big deal.  That was totally not cool.  As restaurant owners/investors/managers/marketers, we all should try our best to practice  satisfactory customer service all on levels because it can go a VERYYYY long way.  Sure the hipsters and trendy LES goers may be your most frequent customers (that I also understand) but I also think from a humane point of view, I just wish that attention is also paid to those who may not fit into the ""majority"" crowd.  I know this sounds like a complaint but I also feel it is legitimate to bring this up.. I do not think it is a lot to ask for."
13883	71	4.0	1	2013-03-12	We decided to go here one Saturday night on a whim. That and the fact I had a Google offer for $15 for $30 helped sweeten the deal.  We waited for about an hour without reservations, which was kinda what I was expecting for a Saturday in LES.   The host was pretty cool, he made sure we had drinks and even offered us chicharron to help satisfy our already growling stomachs.  After finally getting a table, we quickley went about our normal routine, which is ordering more than enough food.  In addition to the chicharrons we had been munching on, we ordered the lumpia shanghai, crispy pata, sisig, and a few orders of coconut rice.  All dishes were amazing, in my opinion, although I was expecting the crispy pata to be a little bigger.  The pata was served with a vinagar/soy sauce and a Mang Thomas like sauce, but with a taste of liver in it.  It sounds weird, but it was amazing. The sisig was another star of the show, it was served on sizzling skillet along with a raw egg that gets cooked as you mix the dish at the table.  I've never had it served this way, but it was a welcome surprise when taken with lime juice drizzled on top.  The coconut rice tied everything together nicely when mixed with the dishes.   This was definitely family style food elevated to another level.  I highly recommend coming here and I will definitely be coming back.  Just be prepared to wait.
9365	71	4.0	1	2013-03-11	Been here twice. Great place. Leah is super cool and definitely a hard worker. Glad I can support her. Sizzling Sisig is delicious, super rich. Khao Soi is solid. Lamb ribs are amazing. Fried fish is really good too. Def Recommend
13884	71	5.0	1	2013-03-10	Refreshingly casual, awesome food, cool atmosphere (90s hip hop as noted by other Yelpers) and great service made my Pig and Khao experience worthy of 5 stars. As a huge fan of Fatty Crab and Fatty Cue AND of top chef P&K has been on my list for a while and was psyched when we arrived for our reservation and were immediately seated.  T, A and I scanned the menu but knew we'd be eating everything family-style and focused on the sides, small plates and snacks.   Our waitress was chill and very accessible, our drinks arrived almost immediately.  A got an ice cold Porkslap and my Phuket Punch was a perfect compliment to our spicy food -- crisp, balanced between sweet and tart thanks to the grapefruit and cinnamon combo. We ordered and shared (ranked from awesomest to slightly less awesome) 1)  Sizzling Sisig - this was the highlight of our meal.  It does come out sizzling, a sunny-side up egg sightly undercooked cooking atop a pile of sizzling, glistening pork head.  You gently break the yoke and mix the egg and pork together, essentially gently scrambling the egg which binds together pork and egg in amazing delicious harmony.  Amazing with coconut rice. 2)  Grilled Pork Jowl - reminiscent of the pork belly & pickled watermelon at Fatty Crab, this version has pork rinds (yum), little watermelon cubes that are nicely pickled and grilled pork that is melt-in-your-mouth delicious. 3)  Quail Adobo - tiny quarters of quail perfectly fried to crispy perfection.  The meat was tender, came right off the bone and was finger-licking good. 4) Khao Soi - red curry noodles with crispy noodles on top with chicken and greens.  We paired ours with coconut rice (rice was delish) - I liked this dish but it was VERY spicy (I am a little bit of a wuss) so I didn't enjoy it as much as the other dishes. 5) Market vegetables (tasty, sauteed greens in a broth spiked with red thai peppers that made us feel better about the amount of pork fat consumed) In short, come here!!  Eat lots of pork, marvel at the crazy flavors and enjoy the 90s hip hop goodness.  Hats off to Leah Cohen - definitely a great meal
7137	71	4.0	1	2013-03-08	I ordered the Khai Soi dish here with a side of Longganisa Sausage. The noodles were really tasty and so was the curry. I liked the sausage (it was my first time) but my friends told me that it normally tastes better so I guess the sausage here was just average. My friends and I ordered the bottomless mimosas (they have lychee, mango, watermelon and I think one other flavor) which we're really good. Would definitely return here again.
13885	71	4.0	1	2013-03-07	Delicious southeast asian inspired dishes. Lots of crispy fat, meat, egg dishes with accompaniments that really bring out the flavor. Expect lots of lime, mint, cilantro, fish sauce and little vegetables. $1 high life from 5-7. I love the decor, brass and tin ceiling to make you feel like you're in an old New York institution, with clean lines and drafting type lamps to make it feel modern. The head chef was constantly supervising to make sure everything went out perfect from the small open kitchen. I sat at the bar to watch them cook, not disappointed. Sisig, crispy pata and mango chicken salad were the best.
13886	71	5.0	1	2013-03-05	"Kap-um-kap, Pig and Khao!  This place is so wildly authentic Thai that I expected a lady-boy to jump out the back and scream ""MASA-JEE!!""   Instead I was greeted by a bunch of hipsters in panama hats, toting liters of beer.  I'll take the hipsters with the 40's over the lady boys with lotion any day of the week, although the owners could step it up with Chang or Singha over Tiger (my only real complaint). Nevertheless, with so much Manhattan dining awash in stale, overpriced concepts, Pig and Khao is affordable, refreshing and Southeast Asian spicy (*note that the Southeast Asian spicy is equivalent to wildly hot by American standards but by this Yelper's account, friggin' awesome).   Fresh chillies, limes, cilantro and mint?  Yes, please.  Whole fried fish you can pick apart and dress the broth over coconut rice?  Outstanding.  Grilled chicken with green papaya, cashews, lime, mint and all the fixins'?  You betcha.  This place makes me want to renounce my American citizenship, hop on the back of a tuk-tuk and celebrate Thai independence day at a full moon party with illegal firecrackers, glow-in-the-dark body paint and bad house music.   I'm no monk but I would definitely burn some incense at the alter to show my gratitude to the owners of this fine establishment.  Nicely done, Pig and Khao, you've restored my faith in cool, delicious NYC restaurants without being too pretentious or too hipster-y either."
13887	71	5.0	1	2013-03-05	I thank the restaurant Gods for Fatty Crab's new outpost in LES. after the UWS joint was closed, I just haven't been getting my Fatty Crab fill and I will do almost anything to avoid Meat Packing. Food is delicious - in particular I was blown away by the mussels with fried Chinese style buns and sweet Chinese style sausage.   As soon as they get their liquor license, they are going to blow up. One complaint: they do not seem to have their kitchen vented properly yet - which creates a slight choke-effect in the dining area.  I expect this will be righted shortly.
13888	71	3.0	1	2013-03-05	Sizzling Sisig and Khao Soi - both very good. The service was also good. Attentive and professional. However, like most restaurants around the area the tables are way too close to each other. Hearing everyone else's conversation except ours was too distracting.
13889	71	5.0	1	2013-02-27	"100th review!   I don't believe in love at first sight, but I really do kind of, sort of love this place from the start.  Growing up in Seattle, I've had more than my fair share of incredible Asian food.   Jordan S's review of this place caught my attention.  Made a reservation via OpenTable and they only had an early dinner slot (6ish).  I'm glad I made that reservation, the place was packed!  .... And it seems that everyone also had a reservation.   When I heard about Pig & Khao, I was picturing a haute bourgeouise Asian Fusion place with ridiculous prices.  I was surprised to see how reasonable prices are.  $1 beer 5-7pm and $15 all-you-can-drink self-serve draft?!  Are we still in Manhattan?!  I wanted to order just about everything on the menu because almost everything had some sort of pork in it (and I can never say no to pork).  Exercising some self-control to save room for the halo-halo, my fiance and I decided to order the pork jowl salad, pork rinds, sizzling sisig (pork head), and coconut rice.  I went back and forth on wanting to also order the crispy pata (comparing pictures on foursquare and Yelp for a few minutes), but glad that I didn't.  The portion is pretty filling.   The pork jowl ""salad"" was very refreshing.  Pretty sure there was ZERO veggies in there other than the cilantro.  This is definitely how all salad should look like: with pork rinds on top.  It was tasty and they put just enough fish sauce to add an interesting taste to the mix without the overpowering fishy smell.  The pork rinds were perfectly seasoned and peppery.  Don't be afraid to order the sizzling sisig.  Yes, it's pork head, but it's diced into little cubes that you can hardly tell what it is anymore.  This dish is amazing... the fatty part just melts in your mouth and the leaner meat (if there is such thing in pork) is cooked to perfection.   As for the coconut rice, I prefer the Indonesian/Malay version that is less sweet, but the coconut rice here is pretty bomb too. Finally... drum roll please: the halo-halo!  I have a weird affinity for halo-halo.  If we ever meet in person, I'll tell you the story.  It's shaved ice with condensed milk, coconut shavings and an unnaturally purple ice cream on top (that's ube flavored). Perfect way to end your meal.  Service is great, friendly and unpretentious.  Space is clean (and the bathroom too!).  Food came out quickly.  Needless to say, I'll be back."
13890	71	5.0	1	2013-02-24	Fantastic food and service. I can't wait to go back. We ordered the ribs special to share. Had we known how good they would be we would have ordered a plate for each of us. The crispy garlic red curry salad was a great combination of flavors and textures. It's something I would probably order ever time I go. I loved how ever person I encountered working there made me feel like they were glad I was there. It was a nice feeling and experience! I just wish I hadn't been sitting near the back door. That is where the beer tap is so the door was constantly opening and shutting and it was quite cold the night I went. But it nicer weather the outdoor patio looks like it will be great.
13891	71	3.0	1	2013-02-21	The service is super nice, but the food is just okay. I would love to rate it better as I like the idea and the design, but the taste is simply not very impressive and the portions are small.
13892	71	5.0	1	2013-02-17	"Since the arrival of Fatty Crab in 2005,  the ""Fatty Crew"" has been opening comfortable, semi-hip, low-key restaurants exoticized by way of Southeast Asia across New York City. Given her mother's Filipino roots, and her recent travels throughout the region, it was no surprise that former Top Chef contestant Leah Cohen was tapped to head their latest venture: Pig and Khao. Pig and Khao is situated on a stretch of Clinton street that, while it has invariably begun the process of gentrification (which Pig and Khao doubtlessly contributes to), is not entirely overrun by assholes. Aside from knowledgeable residents of the area slinking in and out of Barramundi, and the 11pm rushes to Prosperity Dumpling, there is little here to suggest that you are in the nouveau Lower East Side; of insipid bars on every corner. Instead, Pig and Khao is the boisterous neighbor in a sleepy hamlet. Truly, it is best not to underestimate the obstreperous atmosphere within: if you enjoy having dinner with a significant other or date on the weekend, but also enjoy hearing them talk, you'd be best served coming at the restaurant's closing or opening. Primetime seems reserved for the hooters and hollerers. The noise is mitigated a bit if you manage to be seated at the kitchen counter, as M and I were. As an obvious added benefit, you get to see the dishes you're considering ordering as they're prepared for other parties. It then becomes a rather difficult proposition to be led by your stomach and not your eyes - the plates are surprisingly large, but the various sights will entice you to order more than any reasonable person ought to. After you've seen sumptuous flecks of pork being braised with various chilies and herbs, chaotically piled onto a cast iron pan, finished off with an egg cracked right down the center, sizzling through the dining room as it's carried away, try to resist ordering one of your own. It's nearly impossible. Equally evident from this seating arrangement is the control with which Ms. Cohen runs her kitchen. In spite of the relatively small breadth of the restaurant, it holds a sizable number of people at capacity, and the kitchen is quite small. But Ms. Cohen and her staff pushed out dish after dish with aplomb. And what a series of delightful dishes they were. M and I began with the Quail Adobo; sticky, vinegary, garlicky, peppery segments of bird that may have singlehandedly answered the question as to why Dick Cheney was intent on hunting them. I had no shame in pulling pieces of flesh from each wing and dipping them into the sauce that had pooled on our small porcelain plate. Such is the power of a sauce thoughtfully comprised of compatible, familiar elements. What followed was what I thought was sure to be our moment of truth; the Sizzling Sissig. The couple adjacent us smiled knowingly at the telltale crackle, having just polished off their own. As we mixed the freshly broken egg, the lime juice, and the caramelized bits of ephemera (ginger, kaffir leaves, bird chilies) the aroma became more than the sum of its parts, and we could mix no further without trying what was before us. The heaviness of the pork and egg was cut by the lime juice, but the smokiness afforded by the charred accoutrements enhanced the natural fattiness and surprising heartiness of the pork. The heat from the chilies lingered briefly, but only enough to assert its presence. Each bite was addicting, and the gambit of finishing the plate before the scattered bits grew cold took on a much more serious air than was necessary. After the pan was removed, we were presented with our penultimate dish: the Khao Soi. A bit redder in color than I had typically seen in Chiang Mai (where the dish originated), I was excited for what I presumed to be the additional heat, while M was terrified. Seeing her trepidation, the sous chef playfully handed her a few more lime segments. But in truth, what aided most in combating the spiciness was our side of coconut rice. Fluffy, sweet, and utterly saturated with coconut flavor, in part thanks to the actual slivers of coconut, it was the perfect accompaniment. The curry had an admirable depth, with the dark meat of the chicken thigh adding additional savoriness and the bitter, tangy punch of pickled mustard greens standing in for the traditional, brighter cilantro. The topping of fried egg noodles was a nod to the typical means of textural contrast. Between the size of the bowl of curry itself and the amount of rice paired with it, we were lucky to finish it, especially given the substantial amount of food we had eaten just prior. But when I saw Halo Halo on the menu, I knew from the onset that we would be trying it, gastrointestinal constraints be damned. The flan bits were an interesting twist, and a thoroughly welcome one, as the dessert was better than I remembered. Ms. Cohen, I fist bumped you ostensibly because of your choice of 2chainz as background music, but really, it was because of your food."
13893	71	4.0	1	2013-02-16	Walked in and bbq hit me in the face. It's a tight spot especially on a night like friday. Dinner date with my boyfriend and everything was pretty perfect. Service: 5 Price: 5 Food: * Sizzling Sisig: 4.5 ( I know it's the 'fatty' crew but I prefer less fat) * Coconut rice: 5 * Khao Soi: 4 Staff are awesome! Went with a google offer but would definitely visit again without it.
13894	71	5.0	1	2013-02-16	Pig and Khao was top on my list of places to try since reading Adam Platt's review of this restaurant, among others, in a recent NY Mag. This was only my second time trying Filippino food, but I must say it's quickly moving up my list of things I love to eat. We ordered the Sizling Sisig with coconut rice, Khao Soi, and the market vegetables all on the suggestion of our awesome waitress.  Everything is meant to be shared and they brought everything out in phases, which was nice. I wish the Sisig was a bit more crunch and less fatty (I had had it once before and it was more crunch than anything), but it was awesome anyway. The Khao Soi  is REALLY spicy, so be warned if you can't handle spice. My friend and I both like spicy and we had a bit of a tough time once we were at the bottom of the bowl. Our waitress said that some nights are spicier than others depending on what chilis they have, so perhaps we had a hot night. It was delicious, but order with caution. The market veggies were some bok choy-type thing in a garlic sauce. Veggies are rarely spectacular, but it was a nice addition to our meaty mains. Plus, I love a good stir-fried veggie. The space is really cool and the staff was fantastic. They have dollar beers from 5-7 which is a major plus, too.  I can't wait to go back and order a whole new set of delicious things!
8882	71	4.0	1	2013-02-15	I had high expectations because this place was a product of the fatty crew. And I wasn't disappointed. We started with spicy chickpeas, fried oysters (gluten-free batter by the way), moved on to their sisig, and fished with the sirloin. I enjoyed everything I ate but I do think it was bit pricey. It's supposed to be southeast Asian fusion but I'm sure that if I went to southeast Asia I could survive for a month with what I spent on dinner. That said, this is New York so it's to be expected. I'm not sure which dish was my favorite... maybe the sisig.
13895	71	5.0	1	2013-02-14	I'm so impressed! Leah knows her shit. Pig & Khao is probably one of the few legit joints w/ cool factor. Few hipsters can hang w/the intense smell of fish sauce, but if you know what's up, you know you can't do southeast asian cuisine w/out generous splashes of this stuff. Like other reviewers, we opted to skip the large dishes and dine on a selection of small plates, so as to maximize flavor variety. Every single dish was amazing. I couldn't pick a fave if I had to. First to come out: Leah's version of Larp. The red curry crispy rice is bomb. The entire dish is major bomb. Next: Quail Adobo. Again, major bomb. I don't think I've ever experienced such a flavor combination. Superb. Then came the Grilled Pork Jowl and Green Mango Salad. Freaking Amazing. Both of 'em. Tender, marinated meat - cooked to perfection. No large, cornfed slabs, but nice, and sensually sliced. For the grateful diner (as opposed to the glutton). We added a $3 bowl of coconut rice to go w/the dishes, and it was perfect. Surprisingly generous portions all around. We even had leftovers to take home. And for the record, them leftovers are also bomb. Leah is killin' it - congrat's lady!!
